index,HHID,HLID,country
6_Congo_MICS6_363_20_2,6_Congo_MICS6_363_20,6_Congo_MICS6_363_20_2,Congo_MICS6
6_Congo_MICS6_363_20_4,6_Congo_MICS6_363_20,6_Congo_MICS6_363_20_4,Congo_MICS6
6_Congo_MICS6_363_22_7,6_Congo_MICS6_363_22,6_Congo_MICS6_363_22_7,Congo_MICS6
6_Congo_MICS6_363_22_9,6_Congo_MICS6_363_22,6_Congo_MICS6_363_22_9,Congo_MICS6
6_Congo_MICS6_363_23_2,6_Congo_MICS6_363_23,6_Congo_MICS6_363_23_2,Congo_MICS6
6_Congo_MICS6_363_24_2,6_Congo_MICS6_363_24,6_Congo_MICS6_363_24_2,Congo_MICS6
6_Congo_MICS6_363_25_2,6_Congo_MICS6_363_25,6_Congo_MICS6_363_25_2,Congo_MICS6
6_Congo_MICS6_363_26_1,6_Congo_MICS6_363_26,6_Congo_MICS6_363_26_1,Congo_MICS6
6_Congo_MICS6_363_27_1,6_Congo_MICS6_363_27,6_Congo_MICS6_363_27_1,Congo_MICS6
6_Congo_MICS6_363_28_1,6_Congo_MICS6_363_28,6_Congo_MICS6_363_28_1,Congo_MICS6
6_Congo_MICS6_363_29_1,6_Congo_MICS6_363_29,6_Congo_MICS6_363_29_1,Congo_MICS6
6_Congo_MICS6_363_30_2,6_Congo_MICS6_363_30,6_Congo_MICS6_363_30_2,Congo_MICS6
6_Congo_MICS6_364_1_2,6_Congo_MICS6_364_1,6_Congo_MICS6_364_1_2,Congo_MICS6
6_Congo_MICS6_364_2_2,6_Congo_MICS6_364_2,6_Congo_MICS6_364_2_2,Congo_MICS6
6_Congo_MICS6_364_3_2,6_Congo_MICS6_364_3,6_Congo_MICS6_364_3_2,Congo_MICS6
6_Congo_MICS6_364_4_2,6_Congo_MICS6_364_4,6_Congo_MICS6_364_4_2,Congo_MICS6
6_Congo_MICS6_364_6_2,6_Congo_MICS6_364_6,6_Congo_MICS6_364_6_2,Congo_MICS6
6_Congo_MICS6_364_7_2,6_Congo_MICS6_364_7,6_Congo_MICS6_364_7_2,Congo_MICS6
6_Congo_MICS6_364_9_2,6_Congo_MICS6_364_9,6_Congo_MICS6_364_9_2,Congo_MICS6
6_Congo_MICS6_364_10_2,6_Congo_MICS6_364_10,6_Congo_MICS6_364_10_2,Congo_MICS6
6_Congo_MICS6_364_12_2,6_Congo_MICS6_364_12,6_Congo_MICS6_364_12_2,Congo_MICS6
6_Congo_MICS6_364_12_3,6_Congo_MICS6_364_12,6_Congo_MICS6_364_12_3,Congo_MICS6
6_Congo_MICS6_364_13_2,6_Congo_MICS6_364_13,6_Congo_MICS6_364_13_2,Congo_MICS6
6_Congo_MICS6_364_14_2,6_Congo_MICS6_364_14,6_Congo_MICS6_364_14_2,Congo_MICS6
6_Congo_MICS6_364_15_2,6_Congo_MICS6_364_15,6_Congo_MICS6_364_15_2,Congo_MICS6
6_Congo_MICS6_364_17_3,6_Congo_MICS6_364_17,6_Congo_MICS6_364_17_3,Congo_MICS6
6_Congo_MICS6_364_18_2,6_Congo_MICS6_364_18,6_Congo_MICS6_364_18_2,Congo_MICS6
6_Congo_MICS6_364_18_3,6_Congo_MICS6_364_18,6_Congo_MICS6_364_18_3,Congo_MICS6
6_Congo_MICS6_364_21_3,6_Congo_MICS6_364_21,6_Congo_MICS6_364_21_3,Congo_MICS6
6_Congo_MICS6_364_22_2,6_Congo_MICS6_364_22,6_Congo_MICS6_364_22_2,Congo_MICS6
6_Congo_MICS6_364_23_2,6_Congo_MICS6_364_23,6_Congo_MICS6_364_23_2,Congo_MICS6
6_Congo_MICS6_364_24_2,6_Congo_MICS6_364_24,6_Congo_MICS6_364_24_2,Congo_MICS6
6_Congo_MICS6_364_25_2,6_Congo_MICS6_364_25,6_Congo_MICS6_364_25_2,Congo_MICS6
6_Congo_MICS6_364_28_2,6_Congo_MICS6_364_28,6_Congo_MICS6_364_28_2,Congo_MICS6
6_Congo_MICS6_364_29_1,6_Congo_MICS6_364_29,6_Congo_MICS6_364_29_1,Congo_MICS6
6_Congo_MICS6_364_30_3,6_Congo_MICS6_364_30,6_Congo_MICS6_364_30_3,Congo_MICS6
6_Congo_MICS6_365_3_2,6_Congo_MICS6_365_3,6_Congo_MICS6_365_3_2,Congo_MICS6
6_Congo_MICS6_365_3_3,6_Congo_MICS6_365_3,6_Congo_MICS6_365_3_3,Congo_MICS6
6_Congo_MICS6_365_4_1,6_Congo_MICS6_365_4,6_Congo_MICS6_365_4_1,Congo_MICS6
6_Congo_MICS6_365_5_2,6_Congo_MICS6_365_5,6_Congo_MICS6_365_5_2,Congo_MICS6
6_Congo_MICS6_365_6_2,6_Congo_MICS6_365_6,6_Congo_MICS6_365_6_2,Congo_MICS6
6_Congo_MICS6_365_6_4,6_Congo_MICS6_365_6,6_Congo_MICS6_365_6_4,Congo_MICS6
6_Congo_MICS6_365_6_5,6_Congo_MICS6_365_6,6_Congo_MICS6_365_6_5,Congo_MICS6
6_Congo_MICS6_365_7_2,6_Congo_MICS6_365_7,6_Congo_MICS6_365_7_2,Congo_MICS6
6_Congo_MICS6_365_8_2,6_Congo_MICS6_365_8,6_Congo_MICS6_365_8_2,Congo_MICS6
6_Congo_MICS6_365_8_3,6_Congo_MICS6_365_8,6_Congo_MICS6_365_8_3,Congo_MICS6
6_Congo_MICS6_365_8_4,6_Congo_MICS6_365_8,6_Congo_MICS6_365_8_4,Congo_MICS6
6_Congo_MICS6_365_9_2,6_Congo_MICS6_365_9,6_Congo_MICS6_365_9_2,Congo_MICS6
6_Congo_MICS6_365_9_3,6_Congo_MICS6_365_9,6_Congo_MICS6_365_9_3,Congo_MICS6
6_Congo_MICS6_365_9_5,6_Congo_MICS6_365_9,6_Congo_MICS6_365_9_5,Congo_MICS6
6_Congo_MICS6_365_10_2,6_Congo_MICS6_365_10,6_Congo_MICS6_365_10_2,Congo_MICS6
6_Congo_MICS6_365_11_2,6_Congo_MICS6_365_11,6_Congo_MICS6_365_11_2,Congo_MICS6
6_Congo_MICS6_365_12_2,6_Congo_MICS6_365_12,6_Congo_MICS6_365_12_2,Congo_MICS6
6_Congo_MICS6_365_14_9,6_Congo_MICS6_365_14,6_Congo_MICS6_365_14_9,Congo_MICS6
6_Congo_MICS6_365_15_2,6_Congo_MICS6_365_15,6_Congo_MICS6_365_15_2,Congo_MICS6
6_Congo_MICS6_365_16_2,6_Congo_MICS6_365_16,6_Congo_MICS6_365_16_2,Congo_MICS6
6_Congo_MICS6_365_16_3,6_Congo_MICS6_365_16,6_Congo_MICS6_365_16_3,Congo_MICS6
6_Congo_MICS6_365_17_2,6_Congo_MICS6_365_17,6_Congo_MICS6_365_17_2,Congo_MICS6
6_Congo_MICS6_365_19_2,6_Congo_MICS6_365_19,6_Congo_MICS6_365_19_2,Congo_MICS6
6_Congo_MICS6_365_20_1,6_Congo_MICS6_365_20,6_Congo_MICS6_365_20_1,Congo_MICS6
6_Congo_MICS6_365_21_1,6_Congo_MICS6_365_21,6_Congo_MICS6_365_21_1,Congo_MICS6
6_Congo_MICS6_365_22_2,6_Congo_MICS6_365_22,6_Congo_MICS6_365_22_2,Congo_MICS6
6_Congo_MICS6_365_23_2,6_Congo_MICS6_365_23,6_Congo_MICS6_365_23_2,Congo_MICS6
6_Congo_MICS6_365_24_2,6_Congo_MICS6_365_24,6_Congo_MICS6_365_24_2,Congo_MICS6
6_Congo_MICS6_365_26_2,6_Congo_MICS6_365_26,6_Congo_MICS6_365_26_2,Congo_MICS6
6_Congo_MICS6_365_26_3,6_Congo_MICS6_365_26,6_Congo_MICS6_365_26_3,Congo_MICS6
6_Congo_MICS6_365_26_4,6_Congo_MICS6_365_26,6_Congo_MICS6_365_26_4,Congo_MICS6
6_Congo_MICS6_365_27_2,6_Congo_MICS6_365_27,6_Congo_MICS6_365_27_2,Congo_MICS6
6_Congo_MICS6_365_27_14,6_Congo_MICS6_365_27,6_Congo_MICS6_365_27_14,Congo_MICS6
6_Congo_MICS6_365_28_2,6_Congo_MICS6_365_28,6_Congo_MICS6_365_28_2,Congo_MICS6
6_Congo_MICS6_365_29_2,6_Congo_MICS6_365_29,6_Congo_MICS6_365_29_2,Congo_MICS6
6_Congo_MICS6_365_30_2,6_Congo_MICS6_365_30,6_Congo_MICS6_365_30_2,Congo_MICS6
6_Congo_MICS6_366_1_2,6_Congo_MICS6_366_1,6_Congo_MICS6_366_1_2,Congo_MICS6
6_Congo_MICS6_366_1_3,6_Congo_MICS6_366_1,6_Congo_MICS6_366_1_3,Congo_MICS6
6_Congo_MICS6_366_2_2,6_Congo_MICS6_366_2,6_Congo_MICS6_366_2_2,Congo_MICS6
6_Congo_MICS6_366_3_2,6_Congo_MICS6_366_3,6_Congo_MICS6_366_3_2,Congo_MICS6
6_Congo_MICS6_366_4_1,6_Congo_MICS6_366_4,6_Congo_MICS6_366_4_1,Congo_MICS6
6_Congo_MICS6_366_5_1,6_Congo_MICS6_366_5,6_Congo_MICS6_366_5_1,Congo_MICS6
6_Congo_MICS6_366_5_3,6_Congo_MICS6_366_5,6_Congo_MICS6_366_5_3,Congo_MICS6
6_Congo_MICS6_366_6_1,6_Congo_MICS6_366_6,6_Congo_MICS6_366_6_1,Congo_MICS6
6_Congo_MICS6_366_6_2,6_Congo_MICS6_366_6,6_Congo_MICS6_366_6_2,Congo_MICS6
6_Congo_MICS6_366_6_3,6_Congo_MICS6_366_6,6_Congo_MICS6_366_6_3,Congo_MICS6
6_Congo_MICS6_366_7_1,6_Congo_MICS6_366_7,6_Congo_MICS6_366_7_1,Congo_MICS6
6_Congo_MICS6_366_7_3,6_Congo_MICS6_366_7,6_Congo_MICS6_366_7_3,Congo_MICS6
6_Congo_MICS6_366_8_2,6_Congo_MICS6_366_8,6_Congo_MICS6_366_8_2,Congo_MICS6
6_Congo_MICS6_366_9_2,6_Congo_MICS6_366_9,6_Congo_MICS6_366_9_2,Congo_MICS6
6_Congo_MICS6_366_11_1,6_Congo_MICS6_366_11,6_Congo_MICS6_366_11_1,Congo_MICS6
6_Congo_MICS6_366_12_2,6_Congo_MICS6_366_12,6_Congo_MICS6_366_12_2,Congo_MICS6
6_Congo_MICS6_366_13_2,6_Congo_MICS6_366_13,6_Congo_MICS6_366_13_2,Congo_MICS6
6_Congo_MICS6_366_15_1,6_Congo_MICS6_366_15,6_Congo_MICS6_366_15_1,Congo_MICS6
6_Congo_MICS6_366_17_2,6_Congo_MICS6_366_17,6_Congo_MICS6_366_17_2,Congo_MICS6
6_Congo_MICS6_366_18_1,6_Congo_MICS6_366_18,6_Congo_MICS6_366_18_1,Congo_MICS6
6_Congo_MICS6_366_19_1,6_Congo_MICS6_366_19,6_Congo_MICS6_366_19_1,Congo_MICS6
6_Congo_MICS6_366_20_2,6_Congo_MICS6_366_20,6_Congo_MICS6_366_20_2,Congo_MICS6
6_Congo_MICS6_366_20_3,6_Congo_MICS6_366_20,6_Congo_MICS6_366_20_3,Congo_MICS6
6_Congo_MICS6_366_22_1,6_Congo_MICS6_366_22,6_Congo_MICS6_366_22_1,Congo_MICS6
6_Congo_MICS6_366_24_2,6_Congo_MICS6_366_24,6_Congo_MICS6_366_24_2,Congo_MICS6
6_Congo_MICS6_366_28_2,6_Congo_MICS6_366_28,6_Congo_MICS6_366_28_2,Congo_MICS6
6_Congo_MICS6_366_28_3,6_Congo_MICS6_366_28,6_Congo_MICS6_366_28_3,Congo_MICS6
6_Congo_MICS6_366_28_4,6_Congo_MICS6_366_28,6_Congo_MICS6_366_28_4,Congo_MICS6
6_Congo_MICS6_366_28_6,6_Congo_MICS6_366_28,6_Congo_MICS6_366_28_6,Congo_MICS6
6_Congo_MICS6_366_28_7,6_Congo_MICS6_366_28,6_Congo_MICS6_366_28_7,Congo_MICS6
6_Congo_MICS6_366_29_2,6_Congo_MICS6_366_29,6_Congo_MICS6_366_29_2,Congo_MICS6
6_Congo_MICS6_366_29_3,6_Congo_MICS6_366_29,6_Congo_MICS6_366_29_3,Congo_MICS6
6_Congo_MICS6_366_29_4,6_Congo_MICS6_366_29,6_Congo_MICS6_366_29_4,Congo_MICS6
6_Congo_MICS6_366_30_2,6_Congo_MICS6_366_30,6_Congo_MICS6_366_30_2,Congo_MICS6
6_Congo_MICS6_367_1_1,6_Congo_MICS6_367_1,6_Congo_MICS6_367_1_1,Congo_MICS6
6_Congo_MICS6_367_3_1,6_Congo_MICS6_367_3,6_Congo_MICS6_367_3_1,Congo_MICS6
6_Congo_MICS6_367_4_1,6_Congo_MICS6_367_4,6_Congo_MICS6_367_4_1,Congo_MICS6
6_Congo_MICS6_367_5_2,6_Congo_MICS6_367_5,6_Congo_MICS6_367_5_2,Congo_MICS6
6_Congo_MICS6_367_6_2,6_Congo_MICS6_367_6,6_Congo_MICS6_367_6_2,Congo_MICS6
6_Congo_MICS6_367_7_2,6_Congo_MICS6_367_7,6_Congo_MICS6_367_7_2,Congo_MICS6
6_Congo_MICS6_367_9_2,6_Congo_MICS6_367_9,6_Congo_MICS6_367_9_2,Congo_MICS6
6_Congo_MICS6_367_9_3,6_Congo_MICS6_367_9,6_Congo_MICS6_367_9_3,Congo_MICS6
6_Congo_MICS6_367_10_2,6_Congo_MICS6_367_10,6_Congo_MICS6_367_10_2,Congo_MICS6
6_Congo_MICS6_367_11_1,6_Congo_MICS6_367_11,6_Congo_MICS6_367_11_1,Congo_MICS6
6_Congo_MICS6_367_11_2,6_Congo_MICS6_367_11,6_Congo_MICS6_367_11_2,Congo_MICS6
6_Congo_MICS6_367_12_2,6_Congo_MICS6_367_12,6_Congo_MICS6_367_12_2,Congo_MICS6
6_Congo_MICS6_367_14_1,6_Congo_MICS6_367_14,6_Congo_MICS6_367_14_1,Congo_MICS6
6_Congo_MICS6_367_15_2,6_Congo_MICS6_367_15,6_Congo_MICS6_367_15_2,Congo_MICS6
6_Congo_MICS6_367_16_2,6_Congo_MICS6_367_16,6_Congo_MICS6_367_16_2,Congo_MICS6
6_Congo_MICS6_367_17_2,6_Congo_MICS6_367_17,6_Congo_MICS6_367_17_2,Congo_MICS6
6_Congo_MICS6_367_18_2,6_Congo_MICS6_367_18,6_Congo_MICS6_367_18_2,Congo_MICS6
6_Congo_MICS6_367_20_2,6_Congo_MICS6_367_20,6_Congo_MICS6_367_20_2,Congo_MICS6
6_Congo_MICS6_367_21_1,6_Congo_MICS6_367_21,6_Congo_MICS6_367_21_1,Congo_MICS6
6_Congo_MICS6_367_22_2,6_Congo_MICS6_367_22,6_Congo_MICS6_367_22_2,Congo_MICS6
6_Congo_MICS6_367_23_2,6_Congo_MICS6_367_23,6_Congo_MICS6_367_23_2,Congo_MICS6
6_Congo_MICS6_367_25_2,6_Congo_MICS6_367_25,6_Congo_MICS6_367_25_2,Congo_MICS6
6_Congo_MICS6_367_26_2,6_Congo_MICS6_367_26,6_Congo_MICS6_367_26_2,Congo_MICS6
6_Congo_MICS6_367_28_2,6_Congo_MICS6_367_28,6_Congo_MICS6_367_28_2,Congo_MICS6
6_Congo_MICS6_367_28_3,6_Congo_MICS6_367_28,6_Congo_MICS6_367_28_3,Congo_MICS6
6_Congo_MICS6_367_29_2,6_Congo_MICS6_367_29,6_Congo_MICS6_367_29_2,Congo_MICS6
6_Congo_MICS6_367_30_3,6_Congo_MICS6_367_30,6_Congo_MICS6_367_30_3,Congo_MICS6
6_Congo_MICS6_368_2_1,6_Congo_MICS6_368_2,6_Congo_MICS6_368_2_1,Congo_MICS6
6_Congo_MICS6_368_5_2,6_Congo_MICS6_368_5,6_Congo_MICS6_368_5_2,Congo_MICS6
6_Congo_MICS6_368_7_2,6_Congo_MICS6_368_7,6_Congo_MICS6_368_7_2,Congo_MICS6
6_Congo_MICS6_368_10_1,6_Congo_MICS6_368_10,6_Congo_MICS6_368_10_1,Congo_MICS6
6_Congo_MICS6_368_12_1,6_Congo_MICS6_368_12,6_Congo_MICS6_368_12_1,Congo_MICS6
6_Congo_MICS6_368_16_2,6_Congo_MICS6_368_16,6_Congo_MICS6_368_16_2,Congo_MICS6
6_Congo_MICS6_368_18_1,6_Congo_MICS6_368_18,6_Congo_MICS6_368_18_1,Congo_MICS6
6_Congo_MICS6_368_19_1,6_Congo_MICS6_368_19,6_Congo_MICS6_368_19_1,Congo_MICS6
6_Congo_MICS6_368_19_2,6_Congo_MICS6_368_19,6_Congo_MICS6_368_19_2,Congo_MICS6
6_Congo_MICS6_368_20_2,6_Congo_MICS6_368_20,6_Congo_MICS6_368_20_2,Congo_MICS6
6_Congo_MICS6_368_22_2,6_Congo_MICS6_368_22,6_Congo_MICS6_368_22_2,Congo_MICS6
6_Congo_MICS6_368_24_1,6_Congo_MICS6_368_24,6_Congo_MICS6_368_24_1,Congo_MICS6
6_Congo_MICS6_368_25_2,6_Congo_MICS6_368_25,6_Congo_MICS6_368_25_2,Congo_MICS6
6_Congo_MICS6_368_26_2,6_Congo_MICS6_368_26,6_Congo_MICS6_368_26_2,Congo_MICS6
6_Congo_MICS6_368_29_2,6_Congo_MICS6_368_29,6_Congo_MICS6_368_29_2,Congo_MICS6
6_Congo_MICS6_368_30_2,6_Congo_MICS6_368_30,6_Congo_MICS6_368_30_2,Congo_MICS6
6_Congo_MICS6_369_1_2,6_Congo_MICS6_369_1,6_Congo_MICS6_369_1_2,Congo_MICS6
6_Congo_MICS6_369_1_4,6_Congo_MICS6_369_1,6_Congo_MICS6_369_1_4,Congo_MICS6
6_Congo_MICS6_369_5_2,6_Congo_MICS6_369_5,6_Congo_MICS6_369_5_2,Congo_MICS6
6_Congo_MICS6_369_7_2,6_Congo_MICS6_369_7,6_Congo_MICS6_369_7_2,Congo_MICS6
6_Congo_MICS6_369_10_2,6_Congo_MICS6_369_10,6_Congo_MICS6_369_10_2,Congo_MICS6
6_Congo_MICS6_369_11_1,6_Congo_MICS6_369_11,6_Congo_MICS6_369_11_1,Congo_MICS6
6_Congo_MICS6_369_12_2,6_Congo_MICS6_369_12,6_Congo_MICS6_369_12_2,Congo_MICS6
6_Congo_MICS6_369_14_2,6_Congo_MICS6_369_14,6_Congo_MICS6_369_14_2,Congo_MICS6
6_Congo_MICS6_369_15_2,6_Congo_MICS6_369_15,6_Congo_MICS6_369_15_2,Congo_MICS6
6_Congo_MICS6_369_16_2,6_Congo_MICS6_369_16,6_Congo_MICS6_369_16_2,Congo_MICS6
6_Congo_MICS6_369_17_1,6_Congo_MICS6_369_17,6_Congo_MICS6_369_17_1,Congo_MICS6
6_Congo_MICS6_369_18_2,6_Congo_MICS6_369_18,6_Congo_MICS6_369_18_2,Congo_MICS6
6_Congo_MICS6_369_19_1,6_Congo_MICS6_369_19,6_Congo_MICS6_369_19_1,Congo_MICS6
6_Congo_MICS6_369_20_2,6_Congo_MICS6_369_20,6_Congo_MICS6_369_20_2,Congo_MICS6
6_Congo_MICS6_369_21_2,6_Congo_MICS6_369_21,6_Congo_MICS6_369_21_2,Congo_MICS6
6_Congo_MICS6_369_22_2,6_Congo_MICS6_369_22,6_Congo_MICS6_369_22_2,Congo_MICS6
6_Congo_MICS6_369_25_2,6_Congo_MICS6_369_25,6_Congo_MICS6_369_25_2,Congo_MICS6
6_Congo_MICS6_369_29_2,6_Congo_MICS6_369_29,6_Congo_MICS6_369_29_2,Congo_MICS6
6_Congo_MICS6_370_1_2,6_Congo_MICS6_370_1,6_Congo_MICS6_370_1_2,Congo_MICS6
6_Congo_MICS6_370_2_2,6_Congo_MICS6_370_2,6_Congo_MICS6_370_2_2,Congo_MICS6
6_Congo_MICS6_370_4_2,6_Congo_MICS6_370_4,6_Congo_MICS6_370_4_2,Congo_MICS6
6_Congo_MICS6_370_4_3,6_Congo_MICS6_370_4,6_Congo_MICS6_370_4_3,Congo_MICS6
6_Congo_MICS6_370_5_2,6_Congo_MICS6_370_5,6_Congo_MICS6_370_5_2,Congo_MICS6
6_Congo_MICS6_370_5_5,6_Congo_MICS6_370_5,6_Congo_MICS6_370_5_5,Congo_MICS6
6_Congo_MICS6_370_6_2,6_Congo_MICS6_370_6,6_Congo_MICS6_370_6_2,Congo_MICS6
6_Congo_MICS6_370_7_2,6_Congo_MICS6_370_7,6_Congo_MICS6_370_7_2,Congo_MICS6
6_Congo_MICS6_370_8_2,6_Congo_MICS6_370_8,6_Congo_MICS6_370_8_2,Congo_MICS6
6_Congo_MICS6_370_9_2,6_Congo_MICS6_370_9,6_Congo_MICS6_370_9_2,Congo_MICS6
6_Congo_MICS6_370_10_1,6_Congo_MICS6_370_10,6_Congo_MICS6_370_10_1,Congo_MICS6
6_Congo_MICS6_370_12_2,6_Congo_MICS6_370_12,6_Congo_MICS6_370_12_2,Congo_MICS6
6_Congo_MICS6_370_13_2,6_Congo_MICS6_370_13,6_Congo_MICS6_370_13_2,Congo_MICS6
6_Congo_MICS6_370_14_2,6_Congo_MICS6_370_14,6_Congo_MICS6_370_14_2,Congo_MICS6
6_Congo_MICS6_370_15_2,6_Congo_MICS6_370_15,6_Congo_MICS6_370_15_2,Congo_MICS6
6_Congo_MICS6_370_17_2,6_Congo_MICS6_370_17,6_Congo_MICS6_370_17_2,Congo_MICS6
6_Congo_MICS6_370_18_1,6_Congo_MICS6_370_18,6_Congo_MICS6_370_18_1,Congo_MICS6
6_Congo_MICS6_370_20_2,6_Congo_MICS6_370_20,6_Congo_MICS6_370_20_2,Congo_MICS6
6_Congo_MICS6_370_21_2,6_Congo_MICS6_370_21,6_Congo_MICS6_370_21_2,Congo_MICS6
6_Congo_MICS6_370_22_2,6_Congo_MICS6_370_22,6_Congo_MICS6_370_22_2,Congo_MICS6
6_Congo_MICS6_370_23_2,6_Congo_MICS6_370_23,6_Congo_MICS6_370_23_2,Congo_MICS6
6_Congo_MICS6_370_24_1,6_Congo_MICS6_370_24,6_Congo_MICS6_370_24_1,Congo_MICS6
6_Congo_MICS6_370_25_2,6_Congo_MICS6_370_25,6_Congo_MICS6_370_25_2,Congo_MICS6
6_Congo_MICS6_370_25_3,6_Congo_MICS6_370_25,6_Congo_MICS6_370_25_3,Congo_MICS6
6_Congo_MICS6_370_25_4,6_Congo_MICS6_370_25,6_Congo_MICS6_370_25_4,Congo_MICS6
6_Congo_MICS6_370_26_2,6_Congo_MICS6_370_26,6_Congo_MICS6_370_26_2,Congo_MICS6
6_Congo_MICS6_370_27_2,6_Congo_MICS6_370_27,6_Congo_MICS6_370_27_2,Congo_MICS6
6_Congo_MICS6_370_29_1,6_Congo_MICS6_370_29,6_Congo_MICS6_370_29_1,Congo_MICS6
6_Congo_MICS6_370_29_3,6_Congo_MICS6_370_29,6_Congo_MICS6_370_29_3,Congo_MICS6
6_Congo_MICS6_370_30_2,6_Congo_MICS6_370_30,6_Congo_MICS6_370_30_2,Congo_MICS6
6_Congo_MICS6_371_1_2,6_Congo_MICS6_371_1,6_Congo_MICS6_371_1_2,Congo_MICS6
6_Congo_MICS6_371_2_2,6_Congo_MICS6_371_2,6_Congo_MICS6_371_2_2,Congo_MICS6
6_Congo_MICS6_371_3_1,6_Congo_MICS6_371_3,6_Congo_MICS6_371_3_1,Congo_MICS6
6_Congo_MICS6_371_3_2,6_Congo_MICS6_371_3,6_Congo_MICS6_371_3_2,Congo_MICS6
6_Congo_MICS6_371_4_2,6_Congo_MICS6_371_4,6_Congo_MICS6_371_4_2,Congo_MICS6
6_Congo_MICS6_371_5_2,6_Congo_MICS6_371_5,6_Congo_MICS6_371_5_2,Congo_MICS6
6_Congo_MICS6_371_6_2,6_Congo_MICS6_371_6,6_Congo_MICS6_371_6_2,Congo_MICS6
6_Congo_MICS6_371_7_2,6_Congo_MICS6_371_7,6_Congo_MICS6_371_7_2,Congo_MICS6
6_Congo_MICS6_371_8_2,6_Congo_MICS6_371_8,6_Congo_MICS6_371_8_2,Congo_MICS6
6_Congo_MICS6_371_8_3,6_Congo_MICS6_371_8,6_Congo_MICS6_371_8_3,Congo_MICS6
6_Congo_MICS6_371_8_4,6_Congo_MICS6_371_8,6_Congo_MICS6_371_8_4,Congo_MICS6
6_Congo_MICS6_371_9_2,6_Congo_MICS6_371_9,6_Congo_MICS6_371_9_2,Congo_MICS6
6_Congo_MICS6_371_12_2,6_Congo_MICS6_371_12,6_Congo_MICS6_371_12_2,Congo_MICS6
6_Congo_MICS6_371_14_2,6_Congo_MICS6_371_14,6_Congo_MICS6_371_14_2,Congo_MICS6
6_Congo_MICS6_371_15_1,6_Congo_MICS6_371_15,6_Congo_MICS6_371_15_1,Congo_MICS6
6_Congo_MICS6_371_15_2,6_Congo_MICS6_371_15,6_Congo_MICS6_371_15_2,Congo_MICS6
6_Congo_MICS6_371_16_2,6_Congo_MICS6_371_16,6_Congo_MICS6_371_16_2,Congo_MICS6
6_Congo_MICS6_371_18_1,6_Congo_MICS6_371_18,6_Congo_MICS6_371_18_1,Congo_MICS6
6_Congo_MICS6_371_18_2,6_Congo_MICS6_371_18,6_Congo_MICS6_371_18_2,Congo_MICS6
6_Congo_MICS6_371_19_2,6_Congo_MICS6_371_19,6_Congo_MICS6_371_19_2,Congo_MICS6
6_Congo_MICS6_371_22_1,6_Congo_MICS6_371_22,6_Congo_MICS6_371_22_1,Congo_MICS6
6_Congo_MICS6_371_24_1,6_Congo_MICS6_371_24,6_Congo_MICS6_371_24_1,Congo_MICS6
6_Congo_MICS6_371_25_1,6_Congo_MICS6_371_25,6_Congo_MICS6_371_25_1,Congo_MICS6
6_Congo_MICS6_371_27_1,6_Congo_MICS6_371_27,6_Congo_MICS6_371_27_1,Congo_MICS6
6_Congo_MICS6_371_29_1,6_Congo_MICS6_371_29,6_Congo_MICS6_371_29_1,Congo_MICS6
6_Congo_MICS6_371_30_2,6_Congo_MICS6_371_30,6_Congo_MICS6_371_30_2,Congo_MICS6
6_Congo_MICS6_372_1_2,6_Congo_MICS6_372_1,6_Congo_MICS6_372_1_2,Congo_MICS6
6_Congo_MICS6_372_2_2,6_Congo_MICS6_372_2,6_Congo_MICS6_372_2_2,Congo_MICS6
6_Congo_MICS6_372_3_2,6_Congo_MICS6_372_3,6_Congo_MICS6_372_3_2,Congo_MICS6
6_Congo_MICS6_372_5_2,6_Congo_MICS6_372_5,6_Congo_MICS6_372_5_2,Congo_MICS6
6_Congo_MICS6_372_6_2,6_Congo_MICS6_372_6,6_Congo_MICS6_372_6_2,Congo_MICS6
6_Congo_MICS6_372_7_1,6_Congo_MICS6_372_7,6_Congo_MICS6_372_7_1,Congo_MICS6
6_Congo_MICS6_372_9_2,6_Congo_MICS6_372_9,6_Congo_MICS6_372_9_2,Congo_MICS6
6_Congo_MICS6_372_11_2,6_Congo_MICS6_372_11,6_Congo_MICS6_372_11_2,Congo_MICS6
6_Congo_MICS6_372_14_2,6_Congo_MICS6_372_14,6_Congo_MICS6_372_14_2,Congo_MICS6
6_Congo_MICS6_372_15_2,6_Congo_MICS6_372_15,6_Congo_MICS6_372_15_2,Congo_MICS6
6_Congo_MICS6_372_16_1,6_Congo_MICS6_372_16,6_Congo_MICS6_372_16_1,Congo_MICS6
6_Congo_MICS6_372_16_2,6_Congo_MICS6_372_16,6_Congo_MICS6_372_16_2,Congo_MICS6
6_Congo_MICS6_372_19_2,6_Congo_MICS6_372_19,6_Congo_MICS6_372_19_2,Congo_MICS6
6_Congo_MICS6_372_21_2,6_Congo_MICS6_372_21,6_Congo_MICS6_372_21_2,Congo_MICS6
6_Congo_MICS6_372_22_2,6_Congo_MICS6_372_22,6_Congo_MICS6_372_22_2,Congo_MICS6
6_Congo_MICS6_372_24_2,6_Congo_MICS6_372_24,6_Congo_MICS6_372_24_2,Congo_MICS6
6_Congo_MICS6_372_26_2,6_Congo_MICS6_372_26,6_Congo_MICS6_372_26_2,Congo_MICS6
6_Congo_MICS6_372_27_2,6_Congo_MICS6_372_27,6_Congo_MICS6_372_27_2,Congo_MICS6
